?Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gas�leo A,Precio gas�leo Premium,Precio gas�leo B,Precio gas�leo C,Precio bioetanol,Precio biodi�sel,Precio gases licuados del petr�leo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidr�geno,R�tulo,Tipo venta,Rem.,Horario,Tipo servicio,,,,,,
GIRONA,SANT FELIU DE BUIXALLEU,SANT FELIU DE BUIXALLEU,17451,"CARRETERA C-35 KM. 66,667",I,2.600389,41.732806,2025-05-01 00:00:00,1554,,1604,1735,,1496,1599,1283,,,,,,,,CEPSA,P,OM,L-V: 06:00-22:00,L-V: 06:00-22:00 (A),,,,,,
GIRONA,SANT FELIU DE GUÍXOLS,SANT FELIU DE GUIXOLS,17220,"CARRETERA C-253 KM. 41,3",D,3.046889,41.791556,2025-05-01 00:00:00,1595,,,1756,,1514,1614,,,,,,,,,MOEVE,P,OM,L-D: 07:00-23:00,Sin datos,,,,,,
GIRONA,SANT FELIU DE GUÍXOLS,SANT FELIU DE GUIXOLS,17220,CARRETERA DE GIRONA C-65 KM. 0,N,3.020194,41.7945,2025-04-28 10:03:00,1579,,,1727,,1489,1565,,,,,,,,,BP,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SANT GREGORI,SANT GREGORI,17150,"CARRETERA LES PLANES KM. 4,631",I,2.768306,41.990167,2025-05-01 00:00:00,1569,,,1719,,1479,1549,,,,,,,,,PETRONOR,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (A),,,,,,
GIRONA,SANT HILARI SACALM,SANT HILARI SACALM,17403,"PASEO FONT DEL CIRERER, 43",N,2.505806,41.878333,2025-04-28 08:23:00,1599,,,1729,,1469,1549,1309,,,,,,,,"""BP""",P,dm,L-S: 06:00-22:00, D: 07:00-22:00,L-S: 06:00-22:00 (A), D: 07:00-22:00 (A),,,,
GIRONA,SANT HILARI SACALM,SANT HILARI SACALM,17403,"AVENIDA SANTA COLOMA DE FARNERS, 95",I,2.517083,41.871222,2025-04-29 20:44:00,1329,,,1509,,1249,,,,,,,,,,"E.S.GUILLERIES,S.L.",P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SANT JAUME DE LLIERCA,BARRI HOSTAL NOU,17854,"ROTONDA GIP5233, SN",D,2.581611,42.220972,2025-05-01 00:00:00,1604,,,1686,,1524,1599,,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GIRONA,SANT JOAN DE LES ABADESSES,ST JOAN DE LES ABADESSES,17860,"CARRETERA C-151 KM. 10,6",I,2.290778,42.234417,2025-05-01 00:00:00,1589,,,1719,,1495,,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GIRONA,SANT JOAN LES FONTS,SANT JOAN LES FONTS,17857,"CARRETERA N-260 KM. 79,60",I,2.5385,42.204306,2025-04-28 12:21:00,1409,,,,,1329,,,,,,,,,,PANAWAY ROAD,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SANT JORDI DESVALLS,S. JORDI DESVALLS,17464,AV.GENERALITAT.25,N,2.95875,42.070694,2025-04-29 18:02:00,1318,,,1495,,1237,1333,1.02,,,,,,,,ENCO SANT JORDI,P,dm,L-S: 07:00-21:00, D: 09:00-14:00,L-S: 07:00-21:00 (P), D: 09:00-14:00 (P),,,,
GIRONA,SANT PERE PESCADOR,SANT PERE PESCADOR,17470,CARRETERA CASTELLO KM. 1,D,3.082333,42.194417,2025-04-29 17:15:00,1419,,,,,1319,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SANTA COLOMA DE FARNERS,SANTA COLOMA DE FARNERS,17430,CARRETERA C-152 KM. 3,I,2.657972,41.885306,2025-04-30 12:07:00,1349,,,,,1249,,1139,,,,,,,,PETREM,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SANTA COLOMA DE FARNERS,SANTA COLOMA DE FARNERS,17430,"CALLE FRANCESC MORAGUES, SN",N,2.677917,41.853528,2025-04-29 17:15:00,1369,,,,,1269,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SANTA COLOMA DE FARNERS,SANTA COLOMA DE FARNERS,17430,CARRETERA SILS KM. 1,N,2.673861,41.857944,2025-04-28 09:32:00,1.58,,,1725,,1455,1545,1286,,,,,,,,BP J. LLAVARI SANTA COLOMA DE FARNERS,P,dm,L-D: 06:30-21:30,L-D: 06:30-21:30 (P),,,,,,
GIRONA,SANTA CRISTINA D'ARO,SANTA CRISTINA D'ARO,17246,"CL TEULERA , 15",N,2.998861,41.811417,2025-04-28 00:00:00,1579,,,1721,,1489,1579,,,,,,,,,RIU D'OR,P,dm,L-S: 7:00-22:00,L-S: 7:00-22:00 (A),,,,,,
GIRONA,SANTA LLOGAIA D'ÀLGUEMA,SANTA LLOGAIA D'ALGUEMA,17771,"CALLE CORAL ROIG, S/N",D,2.956083,42.231333,2025-04-30 12:05:00,1369,,,,,1269,,1139,,,,969,1279,1199,,PETREM,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SANTA LLOGAIA D'ÀLGUEMA,SANTA LLOGAIA D'ALGUEMA,17771,"AVENIDA D'ÀLGUEMA, 2",I,2.955889,42.229778,2025-05-01 10:45:00,1529,,,1719,,1439,1489,1139,,,,,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GIRONA,SARRIÀ DE TER,SARRIA DE TER,17840,"AVINGUDA DE FRANÇA, 125",D,2.816111,42.006167,2025-04-29 17:15:00,1339,,,,,1239,1289,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,"L-D: 00:00-08:00 (D), 08:00-22:00 (A), 22:00-23:59 (D)",,,,,,
GIRONA,SARRIÀ DE TER,SARRIA DE TER,17840,"N-II km 719,4",D,2.817361,42.009639,2025-04-29 17:09:00,1389,,,1679,,1299,1429,,,,,,,,,SYM SARRIA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SARRIÀ DE TER,SARRIA DE TER,17840,N-II km 728,I,2.823475,42.020152,2025-04-30 12:01:00,1299,,,1639,,1179,1489,,,,,,,,,PETREM,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SARRIÀ DE TER,SARRIA DE TER,17840,N-II km 728,D,2.823503,42.020124,2025-04-30 11:59:00,1299,,,1639,,1179,1489,1139,,,,,,,,PETREM,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,SAUS,SAUS,17467,CARRETERA ORRIOLS A L'ESCALA KM. 7,I,2.9835,42.131111,2025-04-28 12:45:00,1569,,,1719,,1469,1559,,,,,,,,,EMPÚRIES OILS SAUS,P,dm,L-D: 07:30-21:30,L-D: 07:30-21:30 (A),,,,,,
GIRONA,SERINYÀ,SERINYA,17852,CARRETERA C-66 KM. 24,D,2.745139,42.165083,2025-04-30 00:00:00,1569,,,1729,,1489,1569,,,,,,,,,REPSOL,P,dm,L-D: 06:00-22:00,Sin datos,,,,,,
GIRONA,SERRA DE DARÓ,SERRA DE DARO,17133,"CARRETERA GE-643 KM. 5,06",D,3.065417,42.028972,2025-04-28 09:20:00,1559,,,1639,,1489,1569,1159,,,,,,,,REPSOL,P,dm,L-D: 07:00-21:00,Sin datos,,,,,,
GIRONA,SILS,SILS,17410,CARRETERA C-63 KM. 17,D,2.738083,41.813444,2025-05-01 00:00:00,1579,,,1709,,1469,1559,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
GIRONA,SILS,SILS,17410,CR N-II MADRID-FRANCIA KM  695,N,2.761889,41.802306,2025-05-01 00:00:00,1589,,,1731,,1479,1569,,,,,,,,,BP HOSTAL DE LA SELVA,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,TORROELLA DE MONTGRÍ,TORROELLA DE MONTGRI,17257,"CAMI DEL MOLI, 1",N,3.127361,42.037056,2025-04-30 13:33:00,1469,,,,,1399,1459,,,,,,,,,PETROLIS INDEPENDENTS - PETRO7,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,TORROELLA DE MONTGRÍ,TORROELLA DE MONTGRI,17257,CARRETERA L'ESTARTIT KM. 1,I,3.140833,42.042222,2025-04-30 00:00:00,1569,,,1689,,1489,1569,,,,,999,,,,REPSOL,P,dm,L: 06:00-22:00,L: 06:00-22:00 (A),,,,,,
GIRONA,TORROELLA DE MONTGRÍ,TORROELLA DE MONTGRI,17257,"HIPER ESCLAT. CTRA. GE 641 km 4,225",N,3.177222,42.049472,2025-04-29 17:15:00,1419,,,,,1319,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,TOSSA DE MAR,TOSSA,17320,"CALLE LLUIS COMPANYS CANT C/FRANCESC MACIÀ, S/N",D,2.927389,41.721778,2025-04-29 17:15:00,1369,,,,,1269,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,"L-D: 00:00-08:00 (D), 08:00-21:00 (A), 21:00-23:59 (D)",,,,,,
GIRONA,TOSSA DE MAR,TOSSA,17320,"AVENIDA PUERTO RICO, 1",I,2.928333,41.721806,2025-05-01 00:00:00,1589,,,1734,,1469,1559,,,,,,,,,E.S. TOSSA DE MAR,P,dm,L-D: 07:00-22:00,Sin datos,,,,,,
GIRONA,ULLÀ,ULLA,17140,"CARRETERA C-31 KM. 350,5",I,3.117222,42.045306,2025-05-01 14:00:00,1539,,,1689,,1459,1529,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GIRONA,VALL D'EN BAS (LA),BAS,17176,"CALLE PRAT DE CAN GRONXA, 1",D,2.441972,42.133111,2025-04-30 12:10:00,1379,,,,,1289,,1139,,,,,,,,PETREM VALL D'EN BAS,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,VALL D'EN BAS (LA),BAS,17176,CARRETERA POLIGANO INDUSTRIAL LA SERRA KM. 1,D,2.450972,42.12975,2025-04-30 14:45:00,1389,,,,,1289,,,,,,,,,,Q8,P,dm,L-D: 24H,Sin datos,,,,,,
GIRONA,VERGES,VERGES,17142,"CARRETERA C-31 KM. 357,2",D,3.049528,42.064694,2025-04-28 06:00:00,1569,,,1639,,1499,1589,1279,,,,,,,,CEPSA,P,dm,L: 07:00-21:00,Sin datos,,,,,,
GIRONA,VIDRERES,VIDRERES,17411,"CARRETERA C-63 KM. 9,4",I,2.780528,41.766389,2025-05-01 00:00:00,1569,,,1719,,1469,1559,,,,,,,,,REPSOL,P,OM,L-D: 00:06-22:00,L-D: 00:06-22:00 (A),,,,,,
GIRONA,VIDRERES,VIDRERES,17411,"AUTOVIA C-35 KM. 84,5",I,2.761694,41.785639,2025-05-01 09:59:00,1574,,,,,1464,1554,,,,,,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GIRONA,VILADAMAT,PALAUBORRELL,17137,CARRETERA C-31 KM. 20,N,3.071111,42.135306,2025-04-28 12:50:00,1429,,,1579,,1339,1439,,,,,,,,,FLUID,P,dm,L: 09:30-13:30,Sin datos,,,,,,
GIRONA,VILADAMAT,VILADAMAT,17137,"CARRETERA GI-623 KM. 16,75",I,3.085861,42.134389,2025-04-22 20:07:00,1459,,,,,1368,,,,,,,,,,FULL ENERGY - VILADAMAT,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,VILADRAU,VILADRAU,17406,"CARRETERA DE VILADRAU A VIC KM. 3,2",D,2.360056,41.853611,2025-04-25 15:46:00,1419,,,1699,,1319,,,,,,,,,,SIN ROTULO,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,VILAMALLA,VILAMALLA,17469,"CALLE PONENT, 10",D,2.959417,42231,2025-04-28 11:54:00,1369,,,,,1269,,,,,,,,,,AVANZA,P,dm,L-D: 24H,Sin datos,,,,,,
GIRONA,VILAMALLA,POLIGON EMPORDA INTERNACIONAL,17469,"POLIGONO LA BISBAL, 10",N,2.990833,42.229111,2025-05-01 00:00:00,1599,,,,,1489,,1183,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,VILAMALLA,POLIGON EMPORDA INTERNACIONAL,17469,"AVENIDA EUROPA D', 1",N,2.979778,42.231139,2025-04-28 11:50:00,1519,,,,,1489,,1299,,,,,,,,GLOBALTANK,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,VILAMALLA,POLIGON EMPORDA INTERNACIONAL,17469,"AVENIDA EUROPA D', 1",N,2.979778,42.231139,2025-04-28 11:56:00,1369,,,,,1269,,,,,,,,,,AVANZA OIL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GIRONA,VILOBÍ D'ONYAR,VILOBI D'ONYAR,17185,CARRETERA N-156 KM. 1,D,2.771111,41.898556,2025-04-28 11:37:00,1539,,,,,1449,,,,,,,,,,HAM,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"PG JUNCARIL, PARC  114/5",N,-3.646222,37.223472,2025-04-30 20:21:00,1499,,,1639,,1429,1519,,,,,,,,,BP JUNCARIL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"CALLE BAZA, 328",D,-3.647194,37.230722,2025-05-01 10:00:00,1289,,,,,1189,1289,,,,,,,,,JUNCADIESEL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"CALLE LOJA, S/N",N,-3.645778,37.230222,2025-04-29 18:27:00,1289,,,,,1189,,,,,,,,,,LOW COST TIBURONOIL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"CR N-323, 123",D,-3.644806,37.23425,2025-05-01 00:00:00,1499,,,1609,,1419,1469,,,,,,,,,REPSOL,P,OM,L-D: 07:00-15:00,L-D: 07:00-15:00 (A),,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"PASEO COLON, S/N",D,-3.649472,37233,2025-05-01 14:00:00,1499,,,1619,,1419,1479,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,CARRETERA E-902/A-44/N-323 KM. 121,I,-3.655278,37.247361,2025-04-30 14:00:00,1509,,,1649,,1419,1499,,,,,,,,,SHELL,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59 (A),,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"A-92 km 239,000",I,-3.667139,37.232667,2025-04-27 23:35:00,1499,,,1639,,1429,1489,,,,,,,,,GALP,P,dm,L-D: 24H,Sin datos,,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"A-92 km 239,000",D,-3.668417,37.231417,2025-04-27 23:30:00,1499,,,1639,,1429,1489,,,,,,,,,GALP,P,dm,L-V: 06:00-00:00, S-D: 07:00-23:00,L-V: 06:00-23:59 (A), S-D: 07:00-23:00 (A),,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,CARRETERA ATARFE-ALBOLOTE KM. 4,D,-3.673361,37.225556,2025-04-23 11:43:00,1379,,,1539,,1289,1329,,,,,,,,,FUELING,P,dm,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-23:00 (P), 23:00-23:59 (D)",,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"CARRETERA GR-4 KM. 2,35",D,-3.668722,37.226333,2025-04-28 07:15:00,1509,,,1619,,1429,1489,1169,,,,,,,,REPSOL,P,dm,L-V: 06:30-22:00, S-D: 07:00-22:00,Sin datos,,,,,
GRANADA,ALBOLOTE,ALBOLOTE,18220,"POLIGONO JUNCARIL CALLE MOTRIL PARCELA 238, 238",D,-3.647889,37.225306,2025-04-23 14:54:00,1339,,,,,1239,,,,,,,,,,LERFU,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,ALBUÑÁN,ALBUÑAN,18518,CTRA. GUADIX-JEREZ MARQUESADO km 6,I,-3.143639,37.238194,2025-04-30 10:49:00,1479,,,,,1429,,1139,,,,,,,,REPSOL,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30 (P),,,,,,
GRANADA,ALBUÑOL,ALBUÑOL,18700,"A-345 km 64,7",I,-3.182889,36.761972,2025-05-01 00:00:00,1499,,,1609,,1409,1459,,,,,,,,,REPSOL,P,OM,L: 07:00-20:00,L: 07:00-20:00 (A),,,,,,
GRANADA,ALBUÑOL,RABITA (LA),18760,"CALLE VISTA ALEGRE (VAL), S/N",D,-3.169361,36.751833,2025-04-28 09:22:00,1549,,,,,1429,,,,,,,,,,GASOLINERA,P,dm,L: 06:00-21:00,L: 06:00-21:00 (A),,,,,,
GRANADA,ALFACAR,ALFACAR,18170,CARRETERA DE ALFACAR A GRANADA km 1,D,-3.570889,37.232167,2025-05-01 00:00:00,1499,,,1641,,1429,1519,,,,,,,,,BP ALFACAR,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,ALGARINEJO,ALGARINEJO,18280,CARRETERA N-321 KM. 21,D,-4.15375,37.326556,2025-04-30 08:30:00,1.52,,,,,1345,1499,1095,,,,,,,,FITO,P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00 (P),,,,,,
GRANADA,ALGARINEJO,ALGARINEJO,18280,CARRETERA LOJA-PRIEGO DE CORDOBA KM. 36,D,-4.158111,37.339278,2025-04-29 19:30:00,1329,,,,,1235,,855,,,,,,,,ACEITES ALGARINEJO SCA,R,dm,L-D: 07:00-22:00,L-S: 07:00-22:00 (A), D: 07:00-22:00 (D),,,,,
GRANADA,ALHAMA DE GRANADA,ALHAMA DE GRANADA,18120,"PLAZA DUQUE DE MANDAS, S/N",D,-3.990778,37.003667,2025-04-28 10:37:00,1499,,,1659,,1429,,1139,,,,,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00 (P),,,,,,
GRANADA,ALHAMA DE GRANADA,ALHAMA DE GRANADA,18120,"CORTIJO VIRGEN DE LOURDES, 1",N,-4.005194,37.017194,2025-04-28 09:48:00,1.4,,,,,1.26,,0.85,,,,,,,,S. COOP. AND. AGRÍCOLA LOS TAJOS,R,dm,L-S: 08:30-14:00 y 16:00-19:00,"L-S: 08:30-14:00 (A), 16:00-19:00 (A)",,,,,,
GRANADA,ALHAMA DE GRANADA,VENTAS DE ZAFARRAYA,18128,"CALLE BUENOS AIRES, 10",D,-4.122139,36.955639,2025-04-28 00:00:00,1439,,1599,,,1299,1379,899,,,,,,,,GM10,P,dm,L-D: 07:00-23:00,Sin datos,,,,,,
GRANADA,ALHENDÍN,ALHENDIN,18620,"AVENIDA ANDALUCIA, 31",N,-3.637444,37.103556,2025-04-17 16:38:00,1519,,,1629,,1429,1519,,,,,,,,,REPSOL ALHENDIN-OTURA,P,dm,L-V: 06:00-23:00, S-D: 07:00-23:00,Sin datos,,,,,
GRANADA,ALHENDÍN,ALHENDIN,18620,"AVENIDA ANDALUCÍA, S/N",D,-3.640194,37.10425,2025-04-30 15:00:00,1459,,,1599,,1369,1449,,,,,,,,,SHELL,P,OM,L-D: 06:00-00:00,L-D: 06:00-23:59 (A),,,,,,
GRANADA,ALHENDÍN,ALHENDIN,18620,"CAMINO CAMINO CEMENTERIO, 12",D,-3.637417,37.112444,2025-05-01 12:39:00,1379,,,,,1279,1339,,,,,,,,,E.S.EL MOLINO ALHENDIN,P,dm,L-D: 24H,Sin datos,,,,,,
GRANADA,ALMUÑÉCAR,ALMUÑECAR,18690,"CALLE KHAN JONES, S/N",D,-3.682556,36.734583,2025-04-24 12:39:00,1546,,,1696,,1.45,1543,,,,,,,,,BP ESSA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,ALMUÑÉCAR,ALMUÑECAR,18690,"AVENIDA AVENIDA DE SALOBREÑA, 1",I,-3.687472,36.736917,2025-04-28 12:00:00,1549,,,1739,,1449,1559,,,,,,,,,REPSOL,P,dm,L: 07:00-23:00,L: 07:00-23:00 (A),,,,,,
GRANADA,ALMUÑÉCAR,HERRADURA (LA),18697,CARRETERA N-340 KM. 308,D,-3.73875,36.736556,2025-04-25 10:20:00,1505,,,1625,,1415,1475,,,,,,,,,CEPSA,P,dm,L-D: 06:30-22:30,L-D: 07:00-21:00 (A),,,,,,
GRANADA,ARMILLA,ARMILLA,18100,"CARRETERA GRANADA A ARMILLA KM. 134,25",D,-3.611972,37.154111,2025-04-27 23:59:00,1499,,,1639,,1429,1489,,,,,,,,,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00 (A),,,,,,
GRANADA,ARMILLA,ARMILLA,18100,CARRETERA ARMILLA KM. 7,N,-3.618417,37.149083,2025-04-28 10:03:00,1379,,,1539,,1279,1349,,,,,859,,,,ASC CARBURANTES,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)",,,,,,
GRANADA,ARMILLA,ARMILLA,18100,"AVENIDA PONIENTE, 45",D,-3.631667,37.142806,2025-04-28 12:38:00,1459,,,,,1239,1299,,,,,,,,,GRANASOL SAN PABLO,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (A),,,,,,
GRANADA,ARMILLA,ARMILLA,18100,"CARRETERA GRANADA-ARMILLA KM. 1,8",N,-3.614833,37.151528,2025-04-30 14:30:00,1459,,,1599,,1339,1419,,,,,,,,,SHELL,P,OM,L-D: 06:30-22:30,L-D: 06:30-22:30 (A),,,,,,
GRANADA,ARMILLA,ARMILLA,18100,"AVENIDA FERNANDO DE LOS RIOS, 116",D,-3.610778,37.154306,2025-04-30 14:45:00,1379,,,,,1279,,,,,,,,,,Q8,P,dm,L: 08:30-21:30, M: 09:30-14:30, X-S: 08:30-21:30,L: 08:30-21:30 (D), M: 09:30-14:30 (D), X-S: 08:30-21:30 (D),,
GRANADA,ARMILLA,ARMILLA,18100,"CAMINO VIEJO DE ARMILLA, SN ESQ.AVDA. SAN RAFAEL SN, SN",D,-3.621278,37.153222,2025-05-01 00:00:00,1499,,1599,1649,,1.39,1.5,,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GRANADA,ARMILLA,ARMILLA,18100,"CAMINO BAJO, 35",D,-3.621333,37.151833,2025-04-28 10:02:00,1309,,,1539,,1225,,,,,,,,,,ASC CARBURANTES,P,dm,L-D: 24H,"L-D: 00:00-06:30 (D), 06:30-22:00 (P), 22:00-23:59 (D)",,,,,,
GRANADA,ARMILLA,ARMILLA,18007,"AVENIDA CRISTOBAL COLON, 0",D,-3.622722,37.152417,2025-04-29 15:39:00,1309,,,,,1225,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
GRANADA,ATARFE,ATARFE,18230,"POLIGONO COMPLEJO MERCAGRANADA, PARCELA B, SUBZONA II (N-432 KM 431), 1",I,-3.664639,37.204972,2025-05-01 00:00:00,1547,,1597,,,1439,1537,,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GRANADA,ATARFE,ATARFE,18230,"POLIGONO SI-9.2, 35",N,-3.700611,37.219611,2025-05-01 12:37:00,1379,,,,,1289,1349,,,,,,,,,E.S. EL MOLINO ATARFE I,P,dm,L-D: 24H,Sin datos,,,,,,
GRANADA,ATARFE,ATARFE,18230,"CARRETERA ATARFE-SANTA FE KM. 0,5",D,-3.700417,37.215278,2025-04-28 12:39:00,1459,,,,,1239,1299,,,,,,,,,E.S. PETRONACHIL - LOS ALAMOS,P,dm,L-V: 07:00-21:30, S: 07:00-14:30,L-V: 07:00-21:30 (A), S: 07:00-14:30 (A),,,,
GRANADA,ATARFE,ATARFE,18230,CARRETERA NACIONAL 432 BADAJOZ GRANADA KM. 431,I,-3.665306,37.207444,2025-04-30 06:48:00,1455,,,,,1379,,,,,,,,,,SHELL,P,dm,L-V: 06:00-19:30, S: 07:00-12:00,L-V: 06:00-19:30 (P), S: 07:00-12:00 (P),,,,
GRANADA,ATARFE,ATARFE,18230,CARRETERA N-432 KM. 429,D,-3.684556,37.2125,2025-04-28 10:05:00,1379,,,1539,,1289,,1159,,,,859,,,,ASC CARBURANTES,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-23:59 (P)",,,,,,
GRANADA,ATARFE,ATARFE,18230,CARRETERA N-432 KM. 429,I,-3.68475,37.212167,2025-04-23 08:46:00,1379,,,1539,,1289,,,,,,,,,,ASC CARBURANTES,P,dm,L-D: 06:00-22:00,L-D: 24H (A),,,,,,
GRANADA,ATARFE,ATARFE,18230,"CALLE RONDA LINDARAJAS, S/N",D,-3.681944,37.221667,2025-05-01 12:36:00,1379,,,,,1289,,,,,,,,,,E.S. EL MOLINO ATARFE DOS,P,dm,L-D: 24H,Sin datos,,,,,,
GRANADA,BAZA,BAZA,18800,"CALLE F (POL LA NORIA), 10",N,-2.743417,37.502694,2025-04-23 12:22:00,1409,,,,,1319,,,,,,,,,,NORTEGRA LOW COST,P,dm,L-V: 09:00-14:00 y 17:00-19:00, S: 09:00-14:00,Sin datos,,,,,
GRANADA,BAZA,BAZA,18800,CARRETERA BENAMAUREL KM. 4,D,-2.773389,37.502278,2025-04-28 10:23:00,1399,,,,,1309,,,,,,,,,,CARBA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
GRANADA,BAZA,BAZA,18800,"CARRETERA CTRA BENAMAUREL KM 2.2 KM. 2,2",D,-2.765861,37.508639,2025-04-28 15:00:00,1519,,,1659,,1429,1509,,,,,,,,,EE SS EL MAÑO REPSOL,P,dm,L-V: 06:00-23:00, S: 06:00-22:00, D: 08:00-20:00,L-V: 06:00-23:00 (A), S: 06:00-22:00 (A), D: 08:00-20:00 (A),,
GRANADA,BAZA,BAZA,18800,CARRETERA BENAMAUREL KM. S/N,N,-2.769194,37.504889,2025-04-29 18:29:00,1509,,,,,1429,1519,,,,,,,,,BP BAZA,P,dm,L-V: 06:00-00:00, S-D: 07:00-00:00,L-V: 06:00-23:59 (P), S-D: 07:00-23:59 (P),,,,
GRANADA,BAZA,BAZA,18800,AUTOVIA A-92N/N-342 KM. 322,D,-2.908028,37.429806,2025-04-28 09:59:00,1537,,,,,1447,1547,,,,,,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
GRANADA,BAZA,BAZA,18800,"N-342 km 177,6",D,-2.775111,37.493694,2025-04-29 00:00:00,1479,,1529,1529,,1389,1469,,,,,,,,,REPSOL,P,dm,L-D: 05:00-00:00,L-D: 05:00-23:59 (A),,,,,,
GRANADA,BAZA,BAZA,18800,A-334 km 4.5,D,-2.766909,37.481666,2025-04-29 00:00:00,1479,,,1529,,1389,1469,,,,,,,,,REPSOL,P,dm,L-D: 05:00-00:00,L-D: 05:00-23:59 (A),,,,,,
GRANADA,BAZA,BAZA,18800,"AVENIDA MURCIA S/N, S/N",I,-2.765278,37.493361,2025-04-22 00:00:00,1479,,,,,1389,1449,1059,,,,,,,,EE SS. VENTA DEL SOL CEPSA,P,dm,L-S: 06:00-23:00, D: 07:00-23:00,L-S: 06:00-23:00 (A), D: 07:00-23:00 (A),,,,
